time,frequency,confidence
74.47,76.551,0.281659
74.48,76.936,0.441686
74.49,76.487,0.682519
74.50,76.361,0.672324
74.51,76.335,0.352451
74.52,228.303,0.226109
74.53,227.670,0.259054
74.54,227.623,0.238801
74.55,226.116,0.192780
74.56,74.503,0.433509
74.57,75.082,0.754887
74.58,75.826,0.681015
74.59,76.920,0.729778
74.60,77.186,0.561613
74.61,77.404,0.177684
74.62,77.658,0.166895
74.63,77.775,0.573825
74.64,78.253,0.708708
74.65,76.640,0.339449
74.66,75.906,0.419513
74.67,75.875,0.646736
74.68,75.704,0.439746
74.69,320.118,0.156483
74.70,306.791,0.306711
74.71,123.398,0.235459
74.72,926.343,0.133447
74.73,1013.036,0.060016
74.74,979.055,0.051178
74.75,953.866,0.033538
74.76,1903.982,0.039591
74.77,657.540,0.082650
74.78,233.974,0.081452
74.79,32.385,0.062287
74.80,32.436,0.290154
74.81,32.262,0.199036
74.82,1716.686,0.093583
74.83,577.901,0.138519
74.84,291.961,0.180734
74.85,33.215,0.147982
74.86,37.049,0.116622
74.87,36.753,0.074094
74.88,290.435,0.289415
74.89,1749.491,0.325341
74.90,35.975,0.342263
74.91,1786.605,0.116952
74.92,1817.283,0.104240
74.93,1863.873,0.152449
74.94,1771.256,0.259834
74.95,1749.821,0.327232
74.96,1753.007,0.621549
74.97,1732.744,0.612146
74.98,285.086,0.239637
74.99,278.089,0.392188
75.00,280.215,0.317971
75.01,285.424,0.387025
75.02,284.579,0.454904
75.03,275.254,0.418106
75.04,271.252,0.462030
75.05,269.013,0.432257
75.06,266.581,0.142476
75.07,260.215,0.142932
75.08,253.684,0.202733
75.09,254.528,0.137066
75.10,258.079,0.237009
75.11,260.246,0.305533
75.12,308.482,0.173555
75.13,32.346,0.213026
75.14,32.474,0.142780
75.15,1729.251,0.234861
75.16,51.367,0.140286
75.17,50.962,0.110303
75.18,1408.941,0.090098
75.19,1688.343,0.095819
75.20,350.285,0.186174
75.21,1663.949,0.135956
75.22,1677.802,0.405068
75.23,1683.162,0.495483
75.24,1939.041,0.206105
75.25,1921.490,0.296198
75.26,354.326,0.270800
75.27,1937.433,0.261645
75.28,1876.511,0.209936
75.29,1865.259,0.336188
75.30,319.181,0.373452
75.31,316.909,0.590821
75.32,312.259,0.548701
75.33,311.736,0.436032
75.34,379.902,0.179478
75.35,371.280,0.316605
75.36,364.172,0.509209
75.37,363.621,0.562389
75.38,358.620,0.366771
75.39,323.662,0.547190
75.40,324.380,0.722197
75.41,321.890,0.386234
75.42,323.248,0.222769
75.43,325.492,0.446198
75.44,330.999,0.259118
75.45,339.311,0.448463
75.46,339.316,0.603975
75.47,340.016,0.462165
75.48,347.433,0.331703
75.49,326.096,0.330442
75.50,336.089,0.460368
75.51,332.708,0.192638
75.52,326.604,0.247304
75.53,323.320,0.416910
75.54,320.501,0.238199
75.55,313.176,0.188969
75.56,354.610,0.167305
75.57,353.510,0.443903
75.58,353.090,0.389933
75.59,340.611,0.281229
75.60,314.333,0.271520
75.61,324.502,0.379541
75.62,331.842,0.492065
75.63,329.289,0.603969
75.64,329.544,0.494151
75.65,330.111,0.163187
75.66,323.673,0.325666
75.67,250.202,0.214328
75.68,309.072,0.205064
75.69,305.566,0.343949
75.70,306.918,0.251823
75.71,148.268,0.154353
75.72,128.394,0.113514
75.73,35.644,0.330727
75.74,246.084,0.197618
75.75,239.276,0.252276
75.76,236.213,0.116137
75.77,197.289,0.191916
75.78,240.487,0.237477
75.79,193.442,0.320275
75.80,196.161,0.122322
75.81,100.188,0.135466
75.82,101.000,0.057932
75.83,204.468,0.115569
75.84,203.989,0.032379
75.85,242.323,0.035354
75.86,1216.098,0.030745
75.87,1207.758,0.028083
75.88,245.392,0.075862
75.89,209.309,0.153838
75.90,203.110,0.086778
75.91,205.277,0.089980
75.92,210.318,0.091728
75.93,1596.690,0.067637
75.94,201.125,0.057328
75.95,231.857,0.091938
75.96,1582.028,0.149866
75.97,1594.959,0.090598
75.98,1832.694,0.021618
75.99,221.414,0.040103
76.00,1591.630,0.049150
76.01,229.182,0.087890
76.02,46.182,0.361211
76.03,91.306,0.598066
76.04,90.670,0.887257
76.05,90.188,0.887867
76.06,89.717,0.380712
76.07,37.090,0.121434
76.08,84.896,0.129443
76.09,83.149,0.199292
76.10,319.191,0.180727
76.11,328.666,0.299043
76.12,91.164,0.019132
76.13,93.114,0.098118
76.14,92.163,0.404748
76.15,90.028,0.657967
76.16,88.042,0.823533
76.17,86.900,0.883562
76.18,85.690,0.910292
76.19,84.656,0.917185
76.20,83.551,0.887186
76.21,82.572,0.858290
76.22,81.840,0.702910
76.23,326.511,0.557033
76.24,324.709,0.313350
76.25,362.796,0.214704
76.26,152.815,0.398273
76.27,149.705,0.448956
76.28,149.188,0.345319
76.29,150.068,0.519044
76.30,150.168,0.479791
76.31,660.129,0.444250
76.32,659.125,0.136140
76.33,330.688,0.075640
76.34,326.700,0.395644
76.35,330.878,0.233520
76.36,357.788,0.270487
76.37,354.459,0.291247
76.38,87.349,0.541637
76.39,87.154,0.909306
76.40,86.447,0.940357
76.41,85.405,0.936792
76.42,84.184,0.914445
76.43,83.116,0.931119
76.44,82.362,0.942270
76.45,81.889,0.943536
76.46,81.620,0.943310
76.47,81.625,0.949937
76.48,81.445,0.942034
76.49,81.301,0.920513
76.50,80.813,0.916518
76.51,80.556,0.833700
76.52,79.118,0.887021
76.53,78.735,0.898998
76.54,78.839,0.840507
76.55,80.073,0.681097
76.56,323.578,0.472522
76.57,81.883,0.757050
76.58,82.334,0.910525
76.59,82.514,0.928747
76.60,82.989,0.914191
76.61,83.868,0.846639
76.62,85.026,0.850353
76.63,86.189,0.901186
76.64,87.156,0.932645
76.65,87.396,0.940558
76.66,87.355,0.891802
76.67,87.251,0.741832
76.68,86.350,0.396821
76.69,332.238,0.147030
76.70,321.947,0.140123
76.71,302.302,0.205368
76.72,299.276,0.139274
76.73,99.159,0.648954
76.74,98.309,0.875500
76.75,97.562,0.885954
76.76,97.143,0.914522
76.77,97.430,0.913933
76.78,98.175,0.905999
76.79,99.177,0.845325
76.80,99.873,0.843388
76.81,100.328,0.881368
76.82,100.343,0.825966
76.83,99.863,0.707240
76.84,98.943,0.651311
76.85,98.148,0.810622
76.86,97.700,0.778894
76.87,97.552,0.669115
76.88,98.048,0.378574
76.89,294.954,0.234479
76.90,300.300,0.016618
76.91,408.004,0.013683
76.92,1181.995,0.028811
76.93,1184.902,0.029703
76.94,1186.600,0.051201
76.95,1188.301,0.025286
76.96,1202.543,0.009966
76.97,1973.549,0.003939
76.98,1258.564,0.007467
76.99,1252.593,0.006664
77.00,1969.379,0.005749
77.01,39.390,0.012996
77.02,39.304,0.012464
77.03,1819.181,0.091668
77.04,33.443,0.047760
77.05,64.273,0.059996
77.06,63.255,0.224555
77.07,62.272,0.192036
77.08,61.616,0.322466
77.09,61.770,0.538458
77.10,61.986,0.198895
77.11,316.695,0.134111
77.12,273.027,0.430158
77.13,270.195,0.082400
77.14,32.848,0.103609
77.15,304.705,0.308019
77.16,299.823,0.240666
77.17,280.028,0.558147
77.18,278.819,0.511116
77.19,276.545,0.410416
77.20,134.242,0.111106
77.21,121.765,0.331731
77.22,119.949,0.185886
77.23,139.884,0.389477
77.24,271.675,0.295554
77.25,274.106,0.189422
77.26,271.628,0.328140
77.27,232.344,0.209142
77.28,255.510,0.238646
77.29,253.550,0.586368
77.30,257.576,0.650315
77.31,258.082,0.568547
77.32,36.707,0.721493
77.33,36.640,0.285039
77.34,194.264,0.117590
77.35,194.516,0.136965
77.36,192.882,0.174789
77.37,274.647,0.061086
77.38,118.820,0.057744
77.39,116.132,0.029460
77.40,114.360,0.048447
77.41,115.885,0.078108
77.42,114.686,0.041959
77.43,281.456,0.018497
77.44,1103.186,0.019496
77.45,740.791,0.022291
77.46,1102.307,0.012437
77.47,743.503,0.004790
77.48,1104.139,0.010204
77.49,1089.863,0.014530
77.50,1317.383,0.042705
77.51,1326.491,0.047160
77.52,193.386,0.021068
77.53,38.786,0.022189
77.54,38.709,0.030023
77.55,1231.337,0.038755
77.56,1964.154,0.012130
77.57,1077.221,0.014778
77.58,32.261,0.028247
77.59,32.297,0.040791
77.60,39.960,0.018431
77.61,60.342,0.028197
77.62,37.314,0.136176
77.63,37.726,0.029996
77.64,183.903,0.056402
77.65,193.727,0.029884
77.66,38.518,0.127176
77.67,38.155,0.224155
77.68,37.862,0.113244
77.69,256.328,0.056588
77.70,251.082,0.066501
77.71,120.415,0.086135
77.72,119.727,0.086735
77.73,118.243,0.051432
77.74,38.799,0.020054
77.75,183.123,0.031417
77.76,182.467,0.270311
77.77,185.121,0.271411
77.78,115.246,0.152915
77.79,38.372,0.087638
77.80,38.609,0.114123
77.81,116.491,0.165267
77.82,116.569,0.025000
77.83,934.920,0.025893
77.84,869.330,0.013864
77.85,1768.541,0.013419
77.86,1789.752,0.043789
77.87,1828.054,0.077423
77.88,1838.538,0.303394
77.89,1868.218,0.153298
77.90,1970.249,0.200805
77.91,1957.052,0.241512
77.92,331.202,0.016233
77.93,329.349,0.164255
77.94,328.818,0.212858
77.95,334.754,0.227110
77.96,170.105,0.436958
77.97,85.260,0.606858
77.98,85.090,0.916368
77.99,84.462,0.859455
78.00,333.549,0.490583
78.01,328.080,0.643203
78.02,322.528,0.655690
78.03,318.358,0.622343
78.04,313.054,0.595290
78.05,309.619,0.574698
78.06,305.562,0.343082
78.07,319.669,0.102642
78.08,111.754,0.095905
78.09,112.161,0.254163
78.10,112.148,0.208266
78.11,330.742,0.367384
78.12,81.022,0.331045
78.13,79.718,0.633028
78.14,78.500,0.761464
78.15,78.506,0.831661
78.16,78.930,0.789117
78.17,79.068,0.792298
78.18,79.052,0.814859
78.19,79.007,0.812661
78.20,78.860,0.723589
78.21,78.309,0.884401
78.22,77.941,0.765812
78.23,77.256,0.752868
78.24,152.589,0.428436
78.25,151.404,0.546240
78.26,148.269,0.377203
78.27,145.793,0.287747
78.28,282.714,0.192887
78.29,203.895,0.176319
78.30,1182.395,0.065718
78.31,250.465,0.050867
78.32,938.680,0.095884
78.33,966.212,0.028081
78.34,976.957,0.036818
78.35,115.279,0.029613
78.36,990.117,0.036791
78.37,888.090,0.055901
78.38,889.239,0.020100
78.39,1867.309,0.030623
78.40,1115.340,0.033365
78.41,1110.649,0.022713
78.42,890.822,0.030010
78.43,199.151,0.022200
78.44,196.646,0.042420
78.45,190.501,0.034138
78.46,365.988,0.234147
78.47,362.939,0.058719
78.48,367.698,0.124906
78.49,367.891,0.203603
78.50,76.421,0.226508
78.51,77.351,0.860236
78.52,77.860,0.937361
78.53,77.968,0.936439
78.54,78.036,0.922150
78.55,78.086,0.848096
78.56,78.164,0.822663
78.57,77.930,0.892472
78.58,77.698,0.867504
78.59,77.315,0.885638
78.60,76.938,0.863555
78.61,76.183,0.916278
78.62,75.631,0.910915
78.63,75.291,0.879437
78.64,74.587,0.890566
78.65,73.590,0.933561
78.66,72.741,0.910596
78.67,72.524,0.922222
78.68,72.448,0.604487
78.69,57.129,0.277630
78.70,165.081,0.239070
78.71,165.243,0.209264
78.72,32.886,0.720021
78.73,32.807,0.523620
78.74,35.070,0.168524
78.75,34.872,0.176718
78.76,1587.276,0.039531
78.77,1651.555,0.171255
78.78,1602.367,0.130600
78.79,321.336,0.094791
78.80,1859.092,0.037679
78.81,1864.740,0.045542
78.82,1881.455,0.025075
78.83,79.891,0.070316
78.84,82.133,0.532102
78.85,84.299,0.525653
78.86,86.503,0.636541
78.87,88.051,0.658790
78.88,88.856,0.795692
78.89,182.145,0.742199
78.90,183.472,0.775036
78.91,357.216,0.446275
78.92,350.690,0.397272
78.93,345.653,0.336557
78.94,332.387,0.185556
78.95,328.789,0.341230
78.96,255.276,0.148370
78.97,253.639,0.254647
78.98,119.594,0.064127
78.99,533.548,0.087548
79.00,541.471,0.133429
79.01,554.266,0.068254
79.02,554.950,0.076380
79.03,323.344,0.191332
79.04,331.432,0.258088
79.05,48.294,0.124557
79.06,269.294,0.352910
79.07,86.983,0.731694
79.08,85.034,0.857143
79.09,83.939,0.743551
79.10,82.570,0.684469
79.11,320.972,0.398468
79.12,319.196,0.424457
79.13,323.596,0.395770
79.14,284.691,0.141728
79.15,258.095,0.172172
79.16,83.781,0.379230
79.17,83.700,0.549708
79.18,82.364,0.543050
79.19,81.413,0.425425
79.20,318.731,0.457949
79.21,314.005,0.365830
79.22,310.893,0.240214
79.23,315.042,0.173967
79.24,220.020,0.138740
79.25,216.431,0.017042
79.26,217.322,0.031531
79.27,1136.625,0.007278
79.28,1468.246,0.004007
79.29,1470.851,0.006462
79.30,1109.048,0.004478
79.31,551.216,0.007393
79.32,330.737,0.030549
79.33,220.417,0.044288
79.34,47.804,0.140514
79.35,93.522,0.346089
79.36,93.015,0.816043
79.37,92.848,0.914559
79.38,92.480,0.906623
79.39,91.786,0.775941
79.40,90.943,0.440654
79.41,90.481,0.317058
79.42,356.301,0.192069
79.43,1844.673,0.099222
79.44,1848.190,0.188241
79.45,1854.979,0.097079
79.46,1866.770,0.018752
79.47,1162.382,0.050270
79.48,234.802,0.171312
79.49,328.967,0.077756
79.50,383.652,0.060066
79.51,192.513,0.097250
79.52,94.525,0.284019
79.53,93.269,0.829515
79.54,92.659,0.917470
79.55,92.201,0.876976
79.56,91.561,0.851689
79.57,90.972,0.796787
79.58,90.635,0.730759
79.59,90.223,0.464176
79.60,88.362,0.722375
79.61,87.101,0.918706
79.62,86.429,0.934980
79.63,86.115,0.915189
79.64,85.826,0.902016
79.65,85.342,0.782784
79.66,84.739,0.790382
79.67,84.630,0.423132
79.68,330.096,0.332508
79.69,321.070,0.278202
79.70,308.788,0.117087
79.71,1203.857,0.029795
79.72,1849.711,0.102559
79.73,1863.144,0.062202
79.74,1966.044,0.116630
79.75,1946.839,0.081976
79.76,1931.909,0.121556
79.77,330.686,0.070672
79.78,345.129,0.058268
79.79,88.321,0.176260
79.80,87.240,0.799043
79.81,86.308,0.873883
79.82,85.407,0.845871
79.83,85.240,0.793401
79.84,85.607,0.887604
79.85,85.930,0.897477
79.86,86.138,0.900621
79.87,86.352,0.925948
79.88,86.178,0.907913
79.89,85.724,0.935596
79.90,85.030,0.905827
79.91,84.615,0.923845
79.92,84.132,0.897671
79.93,83.192,0.929812
79.94,82.729,0.962102
79.95,82.109,0.888324
79.96,81.790,0.867279
79.97,82.193,0.754806
79.98,84.014,0.498381
79.99,85.556,0.834614
80.00,86.373,0.904526
80.01,86.381,0.916088
80.02,86.030,0.917573
80.03,85.453,0.937014
80.04,84.757,0.912738
80.05,83.990,0.892111
80.06,83.042,0.929330
80.07,82.078,0.893145
80.08,81.585,0.858535
80.09,82.093,0.791429
80.10,336.993,0.354473
80.11,85.966,0.627571
80.12,86.338,0.928750
80.13,86.261,0.930197
80.14,86.426,0.941651
80.15,86.678,0.949657
80.16,86.943,0.950767
80.17,87.165,0.951702
80.18,87.387,0.956938
80.19,87.555,0.961815
80.20,87.480,0.953279
80.21,87.240,0.915236
80.22,87.110,0.810123
80.23,87.346,0.774920
80.24,87.505,0.910354
80.25,86.515,0.864372
80.26,43.131,0.291747
80.27,219.126,0.093506
80.28,43.654,0.258608
80.29,43.827,0.211173
80.30,109.299,0.267144
80.31,109.305,0.314358
80.32,35.980,0.082883
80.33,35.368,0.010927
80.34,954.831,0.035001
80.35,1465.190,0.023568
80.36,1172.024,0.064582
80.37,1184.253,0.055637
80.38,1194.746,0.023621
80.39,1208.005,0.027409
80.40,227.410,0.084257
80.41,274.801,0.082246
80.42,277.311,0.223216
80.43,345.176,0.119440
80.44,167.320,0.179764
80.45,167.310,0.139658
80.46,165.336,0.231103
80.47,317.217,0.214708
80.48,155.540,0.449218
80.49,309.888,0.308059
80.50,318.838,0.479912
80.51,328.270,0.428155
80.52,331.669,0.598956
80.53,333.234,0.592509
80.54,334.572,0.535524
80.55,334.676,0.471636
80.56,332.950,0.605402
80.57,331.814,0.774345
80.58,332.356,0.582706
80.59,327.591,0.430199
80.60,35.188,0.142304
80.61,1862.925,0.165961
80.62,1852.615,0.178721
80.63,1851.866,0.155294
80.64,269.483,0.683473
80.65,89.946,0.769175
80.66,91.070,0.737527
80.67,92.606,0.843908
80.68,93.316,0.881190
80.69,93.291,0.877889
80.70,92.663,0.654338
80.71,355.386,0.368881
80.72,350.260,0.641118
80.73,347.358,0.620893
80.74,86.774,0.841321
80.75,86.986,0.788700
80.76,86.868,0.910302
80.77,86.522,0.939456
80.78,85.686,0.953366
80.79,84.933,0.944488
80.80,84.102,0.919804
80.81,83.481,0.923658
80.82,82.706,0.952173
80.83,81.914,0.907248
80.84,81.009,0.879654
80.85,80.287,0.684745
80.86,318.352,0.706348
80.87,316.139,0.737482
80.88,314.275,0.669825
80.89,310.017,0.404279
80.90,1597.825,0.028995
80.91,396.947,0.054196
80.92,393.937,0.124519
80.93,396.792,0.094877
80.94,1974.492,0.036950
80.95,1965.373,0.024090
80.96,1910.510,0.163471
80.97,1894.104,0.482420
80.98,1867.259,0.344095
80.99,355.822,0.221268
81.00,352.836,0.248418
81.01,87.820,0.643721
81.02,87.766,0.875880
81.03,87.367,0.943249
81.04,87.302,0.951447
81.05,87.011,0.938907
81.06,86.780,0.940727
81.07,86.486,0.926773
81.08,86.238,0.892675
81.09,86.301,0.905084
81.10,86.323,0.923973
81.11,86.641,0.943814
81.12,86.780,0.951014
81.13,86.866,0.953038
81.14,86.685,0.956606
81.15,86.675,0.951134
81.16,86.404,0.942323
81.17,86.309,0.936031
81.18,86.399,0.931345
81.19,86.652,0.942650
81.20,87.080,0.946162
81.21,87.383,0.962462
81.22,87.549,0.962810
81.23,87.786,0.951789
81.24,88.049,0.920814
81.25,87.858,0.938842
81.26,87.283,0.951191
81.27,87.145,0.948479
81.28,87.413,0.954523
81.29,88.306,0.908149
81.30,89.786,0.892777
81.31,91.529,0.810931
81.32,92.884,0.879897
81.33,94.178,0.871484
81.34,95.907,0.861273
81.35,96.740,0.874249
81.36,97.466,0.905043
81.37,98.015,0.927639
81.38,98.328,0.935534
81.39,98.526,0.932727
81.40,98.718,0.929706
81.41,99.271,0.907167
81.42,100.236,0.923840
81.43,101.121,0.916158
81.44,101.907,0.933509
81.45,102.575,0.896625
81.46,102.924,0.906658
81.47,103.176,0.898291
81.48,103.279,0.864885
81.49,103.257,0.821908
81.50,102.838,0.713929
81.51,102.694,0.424852
81.52,308.602,0.247635
81.53,306.279,0.104160
81.54,1114.886,0.021671
81.55,1163.570,0.006638
81.56,1172.652,0.006036
81.57,1181.494,0.012167
81.58,1177.965,0.027818
81.59,1169.751,0.035917
81.60,1179.245,0.021307
81.61,1181.535,0.027365
81.62,1187.520,0.018784
81.63,1245.650,0.012993
81.64,1164.591,0.010978
81.65,1147.771,0.012804
81.66,33.328,0.127690
81.67,33.548,0.460673
81.68,33.629,0.286338
81.69,33.554,0.073395
81.70,45.425,0.185364
81.71,34.156,0.358022
81.72,34.138,0.601516
81.73,34.356,0.755564
81.74,34.401,0.457934
81.75,175.744,0.028940
81.76,43.287,0.109064
81.77,43.536,0.369068
81.78,32.602,0.130658
81.79,314.293,0.401153
81.80,298.667,0.306325
81.81,299.027,0.352065
81.82,302.193,0.236882
81.83,318.390,0.185636
81.84,314.461,0.316229
81.85,317.076,0.366335
81.86,307.144,0.313873
81.87,303.491,0.391196
81.88,301.192,0.296794
81.89,300.390,0.242427
81.90,303.444,0.132991
81.91,303.566,0.171041
81.92,116.066,0.041734
81.93,117.558,0.114431
81.94,32.012,0.072256
81.95,312.440,0.244096
81.96,313.033,0.389140
81.97,308.581,0.497497
81.98,305.652,0.494004
81.99,298.141,0.389336
82.00,288.650,0.259809
82.01,286.140,0.133966
82.02,300.870,0.071889
82.03,177.532,0.131066
82.04,176.057,0.141939
82.05,57.768,0.075358
82.06,58.072,0.154218
82.07,35.291,0.207167
82.08,34.822,0.102967
82.09,34.694,0.452854
82.10,34.775,0.242248
82.11,311.890,0.043442
82.12,32.719,0.074960
82.13,33.641,0.094217
82.14,39.291,0.223632
82.15,38.966,0.253267
82.16,1799.885,0.163818
82.17,236.980,0.104058
82.18,33.730,0.256297
82.19,33.366,0.478040
82.20,33.030,0.072362
82.21,158.592,0.127350
82.22,310.715,0.078251
82.23,100.829,0.091744
82.24,100.535,0.142314
82.25,315.335,0.162229
82.26,34.433,0.182511
82.27,34.866,0.145640
82.28,34.851,0.280932
82.29,307.448,0.167960
82.30,307.482,0.175499
82.31,234.150,0.105051
82.32,307.219,0.124092
82.33,299.770,0.082519
82.34,234.805,0.102084
82.35,35.054,0.597562
82.36,35.083,0.285019
82.37,34.699,0.186176
82.38,34.502,0.220359
82.39,34.520,0.483478
82.40,34.481,0.278350
82.41,310.969,0.420825
82.42,312.512,0.410897
82.43,307.726,0.267392
82.44,307.230,0.321821
82.45,309.209,0.467252
82.46,302.758,0.182587
82.47,250.265,0.091116
82.48,250.049,0.127277
82.49,256.107,0.147583
82.50,257.682,0.483699
82.51,308.769,0.145435
82.52,308.430,0.134375
82.53,304.369,0.158939
82.54,101.798,0.250718
82.55,101.380,0.274635
82.56,305.491,0.204380
82.57,310.147,0.067692
82.58,198.111,0.048656
82.59,1104.410,0.022159
82.60,199.086,0.031144
82.61,245.406,0.181312
82.62,357.011,0.155870
82.63,32.781,0.061588
82.64,1633.947,0.067946
82.65,537.588,0.069177
82.66,517.918,0.206880
82.67,445.352,0.139481
82.68,221.932,0.240420
82.69,145.240,0.085791
82.70,181.329,0.090634
82.71,90.594,0.331627
82.72,90.360,0.816847
82.73,89.780,0.897856
82.74,88.745,0.872466
82.75,88.266,0.878533
82.76,88.378,0.886993
82.77,88.355,0.839415
82.78,87.768,0.898767
82.79,87.318,0.914440
82.80,86.613,0.844907
82.81,86.122,0.581506
82.82,344.137,0.375458
82.83,336.801,0.273358
82.84,331.775,0.351183
82.85,328.511,0.295009
82.86,661.970,0.031963
82.87,304.596,0.060519
82.88,1858.923,0.072631
82.89,1964.485,0.109086
82.90,1940.931,0.085545
82.91,1933.577,0.119571
82.92,479.734,0.143705
82.93,1879.934,0.175736
82.94,1873.754,0.157249
82.95,278.555,0.085256
82.96,90.428,0.244398
82.97,89.917,0.320564
82.98,88.198,0.416806
82.99,352.347,0.202821
83.00,341.840,0.362502
83.01,314.888,0.467957
83.02,315.719,0.180102
83.03,345.229,0.235671
83.04,345.694,0.439205
83.05,337.809,0.259793
83.06,334.924,0.344987
83.07,331.000,0.517287
83.08,323.748,0.481449
83.09,319.788,0.440662
83.10,326.271,0.280587
83.11,279.002,0.230090
83.12,276.546,0.214306
83.13,278.419,0.212856
83.14,89.821,0.394024
83.15,89.079,0.770243
83.16,88.128,0.824409
83.17,87.356,0.842165
83.18,87.005,0.756263
83.19,86.525,0.746936
83.20,85.594,0.704661
83.21,84.816,0.670389
83.22,337.384,0.438091
83.23,83.555,0.463172
83.24,334.530,0.522992
83.25,83.079,0.589111
83.26,82.852,0.532187
83.27,332.398,0.480818
83.28,329.918,0.379704
83.29,943.162,0.165878
83.30,1886.613,0.090767
83.31,217.085,0.103094
83.32,1758.032,0.061190
83.33,1711.777,0.154658
83.34,1731.473,0.093390
83.35,220.765,0.084029
83.36,221.361,0.091083
83.37,1758.256,0.072108
83.38,1755.062,0.041573
83.39,1756.416,0.055076
83.40,1720.483,0.036019
83.41,1672.983,0.048714
83.42,1664.790,0.166068
83.43,1673.883,0.393496
83.44,1669.211,0.339901
83.45,1666.669,0.169550
83.46,303.713,0.102423
83.47,292.164,0.045343
83.48,93.835,0.104518
83.49,182.380,0.251363
83.50,90.349,0.569360
83.51,89.329,0.751497
83.52,89.069,0.612365
83.53,88.982,0.711480
83.54,89.183,0.745967
83.55,89.533,0.822689
83.56,89.773,0.877322
83.57,90.162,0.839938
83.58,90.729,0.847612
83.59,91.176,0.823592
83.60,91.620,0.848163
83.61,92.012,0.842390
83.62,92.400,0.879615
83.63,92.712,0.890158
83.64,92.884,0.902719
83.65,92.929,0.899311
83.66,92.791,0.900859
83.67,92.425,0.869503
83.68,91.440,0.833514
83.69,89.584,0.796851
83.70,88.356,0.647254
83.71,87.943,0.482800
83.72,88.914,0.307527
83.73,357.720,0.469928
83.74,353.702,0.429851
83.75,350.141,0.187759
83.76,312.254,0.235927
83.77,320.146,0.278396
83.78,323.601,0.051873
83.79,325.046,0.027011
83.80,33.156,0.041282
83.81,33.238,0.087661
83.82,353.924,0.040991
83.83,358.000,0.066555
83.84,359.848,0.054348
83.85,354.911,0.039666
83.86,361.429,0.114717
83.87,344.509,0.279783
83.88,341.091,0.261903
83.89,327.509,0.118206
83.90,322.824,0.237434
83.91,321.954,0.282939
83.92,330.344,0.263309
83.93,329.123,0.132214
83.94,181.823,0.244605
83.95,90.708,0.595678
83.96,90.694,0.779557
83.97,90.560,0.759935
83.98,90.304,0.805117
83.99,90.003,0.844115
84.00,89.431,0.862199
84.01,88.833,0.693695
84.02,88.486,0.597712
84.03,89.211,0.588364
84.04,90.972,0.608906
84.05,92.460,0.836122
84.06,93.051,0.908949
84.07,93.137,0.912833
84.08,93.292,0.851996
84.09,94.084,0.862582
84.10,95.488,0.792049
84.11,96.587,0.846401
84.12,97.080,0.881073
84.13,97.270,0.915939
84.14,97.599,0.907340
84.15,97.930,0.895087
84.16,97.428,0.654590
84.17,191.385,0.277145
84.18,186.450,0.350298
84.19,185.367,0.243142
84.20,90.550,0.224039
84.21,99.295,0.257966
84.22,101.011,0.375192
84.23,315.839,0.256109
84.24,321.515,0.282739
84.25,327.770,0.151599
84.26,220.962,0.145112
84.27,276.052,0.225838
84.28,306.530,0.503875
84.29,305.056,0.645918
84.30,299.618,0.602387
84.31,297.149,0.686360
84.32,294.237,0.697527
84.33,291.095,0.499846
84.34,270.034,0.338627
84.35,269.956,0.309655
84.36,261.924,0.521417
84.37,260.209,0.480304
84.38,253.708,0.432757
84.39,246.104,0.231169
84.40,243.707,0.211064
84.41,243.408,0.273200
84.42,254.917,0.455283
84.43,258.910,0.567065
84.44,253.176,0.336803
84.45,252.550,0.511324
84.46,254.282,0.369578
84.47,158.269,0.100324
84.48,159.356,0.165702
84.49,52.553,0.251742
84.50,80.866,0.105691
84.51,79.703,0.218306
84.52,164.928,0.380780
84.53,160.284,0.260370
84.54,155.392,0.289659
84.55,153.664,0.400170
84.56,154.757,0.520184
84.57,158.942,0.430169
84.58,158.835,0.363727
84.59,158.366,0.259409
84.60,157.917,0.289092
84.61,269.943,0.146350
84.62,269.840,0.177605
84.63,267.801,0.045107
84.64,166.472,0.057105
84.65,231.573,0.420290
84.66,232.711,0.337926
84.67,233.623,0.266109
84.68,239.780,0.235798
84.69,243.248,0.198904
84.70,242.023,0.097165
84.71,155.355,0.038086
84.72,156.634,0.114780
84.73,160.750,0.099830
84.74,161.820,0.438785
84.75,161.262,0.312349
84.76,156.690,0.118815
84.77,159.406,0.082194
84.78,161.708,0.172422
84.79,161.642,0.210818
84.80,163.310,0.274192
84.81,165.090,0.525127
84.82,166.831,0.622173
84.83,169.118,0.686835
84.84,168.379,0.759947
84.85,168.028,0.674450
84.86,170.921,0.477243
84.87,169.322,0.493102
84.88,167.176,0.326531
84.89,161.111,0.526657
84.90,156.633,0.529444
84.91,153.973,0.440566
84.92,152.712,0.278470
84.93,152.323,0.466444
84.94,153.647,0.600335
84.95,155.144,0.468642
84.96,156.873,0.413864
84.97,159.039,0.250259
84.98,161.079,0.213576
84.99,160.815,0.315173
85.00,161.754,0.269330
85.01,162.999,0.337567
85.02,163.262,0.278377
85.03,161.614,0.059166
85.04,153.096,0.047931
85.05,151.656,0.202047
85.06,152.878,0.136027
85.07,161.122,0.112266
85.08,81.988,0.728707
85.09,82.192,0.896049
85.10,82.489,0.945973
85.11,83.654,0.885790
85.12,84.961,0.910472
